Number,Order_Group,Species Name,Final Status,Status Confidence,Count,predict,predict probability,1,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance,dN/dS_Similarity
52,Coleoptera_Group_141,,,,1.0,native,0.44653429646804876,0.553465703531951,0.1627336905952525,0.028340365028422902,0.028855630063620318,0.007561946084215351,0.16712691223816745,0.014237480097405995,0.024652706280753348,0.01128077503953735,0.0,0.5113155357508368,0.032662798317843855,0.04521040754143754
53,Coleoptera_Group_142,Syntomus americanus,native,100.0,7.0,introduced,0.5529093296325043,0.4470906703674958,0.16367741323096782,0.006427398317469366,0.04728086599973422,0.0,0.17237051265039294,0.003023282108003434,0.046129131278286516,0.0,0.0,0.7591307007265319,0.052119774793366165,0.0
54,Coleoptera_Group_143,Calathus ingratus,native,100.0,14.0,introduced,0.5112320922119432,0.4887679077880566,0.20446910754686248,0.007102471979940853,0.04050893048193225,0.0035272698313095507,0.2066359118811083,0.002742068689854641,0.03736601959071446,0.006158731836819457,0.0,0.6173955152697272,0.03813875779713545,0.09146715311144749
55,Coleoptera_Group_144,Stenolophus ochropezus,native,100.0,3.0,native,0.36345865488347867,0.6365413451165214,0.12521917662633578,0.006746446114535873,0.007148458971528432,0.0,0.15079616794310982,0.0030971905721780334,0.0,0.0,0.0,0.5452121524906678,0.00882990683213933,0.0
56,Coleoptera_Group_145,Stenolophus comma,native,100.0,1.0,native,0.284955013642098,0.7150449863579028,0.09175017006276184,0.028340365028422902,0.0,0.007561946084215351,0.11004601121888902,0.014237480097405995,0.0,0.01128077503953735,0.0,0.5113155357508368,0.0,0.04521040754143754
57,Coleoptera_Group_146,Stenolophus lineola,native,100.0,1.0,native,0.284955013642098,0.7150449863579028,0.09175017006276184,0.028340365028422902,0.0,0.007561946084215351,0.11004601121888902,0.014237480097405995,0.0,0.01128077503953735,0.0,0.5113155357508368,0.0,0.04521040754143754
58,Coleoptera_Group_147,Chlaenius emarginatus,native,100.0,12.0,native,0.420386403940321,0.5796135960596789,0.16554335081474608,0.041337951241858996,0.07421690960795543,0.009810216477192494,0.13870652895552693,0.01798116445577966,0.0528409589509992,0.01726713383441111,0.0,0.10243395544370729,0.0983148551994062,0.03879409148375971
59,Coleoptera_Group_148,Dicaelus politus,native,100.0,10.0,introduced,0.5332070889452762,0.4667929110547235,0.1570299995666268,0.0089219805181362,0.04717305643640139,0.0,0.16470479911062694,0.004111437994454585,0.03233757972942636,0.0,0.0,0.5516946027402422,0.05406749417068619,0.0
60,,Poecilus lucublandus,native,100.0,,native,0.4891410051817906,0.5108589948182096,0.14710288175567554,0.028340365028422902,0.06336393360810602,0.007561946084215351,0.15949206202356273,0.014237480097405995,0.05725670609072938,0.01128077503953735,0.0011215892932626135,0.5113155357508368,0.06900183799759897,0.04521040754143754
61,Coleoptera_Group_149,Cymindis limbata,native,66.0,7.0,native,0.19958757462616478,0.8004124253738354,0.07117899534720301,0.033821762431728145,0.0010530744455783908,0.00927447838354353,0.08640329737785996,0.014406642501178207,0.0017488096443219875,0.016280436915177818,0.0,0.20116316924478198,0.002031731327106545,0.045775334001454934
62,Coleoptera_Group_15,,,,1.0,introduced,0.6978697770804814,0.302130222919519,0.36265059061362304,0.028340365028422902,0.2527318430388641,0.007561946084215351,0.23077768327624443,0.014237480097405995,0.26963237873922624,0.01128077503953735,0.0,0.5113155357508368,0.2157624003375181,0.04521040754143754
63,Coleoptera_Group_150,Cymindis platicollis,native,100.0,3.0,native,0.1976273913741964,0.8023726086258037,0.07117899534720301,0.11879682617158988,0.0010530744455783908,0.0,0.08640329737785996,0.05675256506393907,0.0,0.0,0.0,0.0027684316065846163,0.002031731327106545,0.0
64,Coleoptera_Group_151,Myas cyanescens,native,100.0,15.0,introduced,0.5918019507882263,0.40819804921177355,0.18120198748562003,0.006979796076236219,0.048956419400502646,0.0,0.18899614343592694,0.0029178568090606257,0.05157642682442136,0.0,0.0,0.6403333761528349,0.049835598236410844,0.0
65,Coleoptera_Group_152,,,,1.0,introduced,0.5090696954163358,0.49093030458366405,0.17208825749829984,0.028340365028422902,0.05410563949608356,0.007561946084215351,0.1720044231392946,0.014237480097405995,0.03846718685457919,0.01128077503953735,0.0,0.5113155357508368,0.059752090972035356,0.04521040754143754
66,Coleoptera_Group_153,Synuchus impunctatus,native,100.0,191.0,native,0.42307118239523195,0.5769288176047683,0.19401187700120986,0.024943452948754902,0.048202009845718805,0.008403512714691268,0.18713691601715193,0.010342464892444442,0.04218174860055149,0.014118045483853668,0.0,0.353317065102707,0.04949131700203856,0.0577752208213287
67,Coleoptera_Group_154,Cymindis neglecta,native,100.0,20.0,native,0.19554503497680753,0.8044549650231927,0.08771551471223313,0.10323894512187677,0.00043335908242147516,0.004212156175874981,0.10696865809663428,0.0491467128809908,0.000740943643120521,0.0073736452169934005,1.9788311090658073e-08,0.08678957484139863,0.0007088740422903511,0.006094173261241815
68,Coleoptera_Group_155,,,,1.0,native,0.26850734170844154,0.731492658291559,0.060813464763995566,0.028340365028422902,0.00043335908242147516,0.007561946084215351,0.0708426629581975,0.014237480097405995,0.0,0.01128077503953735,3.9269826660530753e-10,0.5113155357508368,0.0009674695114785214,0.04521040754143754
69,Coleoptera_Group_156,Olisthopus parmatus,native,100.0,2.0,native,0.2806372746870618,0.7193627253129385,0.1503056402493418,0.011356496529143568,0.018822480090581604,0.0,0.15636463265686568,0.00533488584072087,0.005355729537307532,0.0,0.0,0.3175953437274207,0.02254835599001363,0.0
70,Coleoptera_Group_157,Scaphinotus viduus,native,100.0,3.0,native,0.45940211668484265,0.5405978833151573,0.1991281024884153,0.0,0.02591281646939014,0.0,0.20486838985990619,0.0,0.012241667510788874,0.0,0.0,0.9999999999999999,0.02458168760071756,0.04521040754143754
71,Coleoptera_Group_158,,,,1.0,native,0.398878527655446,0.6011214723445544,0.1439393477127026,0.028340365028422902,0.028758208924891403,0.007561946084215351,0.15362564570580708,0.014237480097405995,0.012241667510788874,0.01128077503953735,0.0,0.5113155357508368,0.03496984069891448,0.04521040754143754
72,Coleoptera_Group_159,Amara lunicollis,native,66.0,5.0,native,0.46678362757003145,0.5332163724299689,0.1490754822537789,0.004042599673324914,0.04448429181785575,0.012923514648402344,0.13359244832692846,0.0,0.02778418271642333,0.022792636582117567,0.0,0.7275358595101304,0.060790967628939575,0.04521040754143754
73,Coleoptera_Group_16,Nicrophorus orbicollis,native,100.0,1.0,introduced,0.7056903099000329,0.2943096900999674,0.3391336862597319,0.028340365028422902,0.17833172503054578,0.007561946084215351,0.3425573162582406,0.014237480097405995,0.17670195084108678,0.01128077503953735,0.0,0.5113155357508368,0.1063434532649173,0.04521040754143754
74,Coleoptera_Group_160,,,,1.0,native,0.37809941203279446,0.6219005879672058,0.12944106214816709,0.028340365028422902,0.02147431467012193,0.007561946084215351,0.15182217277286086,0.014237480097405995,0.012525912065906425,0.01128077503953735,0.0,0.5113155357508368,0.026374277292412752,0.04521040754143754
75,Coleoptera_Group_161,Apenes lucidula lucidula,native,33.0,8.0,native,0.4186644255032011,0.5813355744967986,0.14253233809169236,0.008088321166623932,0.027373159786136744,0.0,0.1459315890545492,0.003815298679085376,0.005355729537307532,0.0,0.0,0.5814153538844911,0.03475646787995149,0.0
76,Coleoptera_Group_162,Agonum gratiosum,native,100.0,6.0,native,0.2641012398874456,0.7358987601125548,0.11517434585910657,0.012153091655346636,0.014611149972076878,0.0,0.13537346805825548,0.0056695366468764215,0.0,0.0,0.0,0.49436164053292314,0.01974975883205643,0.0
77,Coleoptera_Group_163,Agonum retractum,native,100.0,26.0,native,0.2688704466115506,0.7311295533884499,0.11517434585910657,0.014597231337079955,0.014611149972076878,0.0,0.13537346805825548,0.0067709608234363585,0.012525912065906425,0.0,0.0,0.4896614103519643,0.01974975883205643,0.0
78,Coleoptera_Group_164,Anisodactylus rusticus,native,100.0,1.0,native,0.37574867518502986,0.6242513248149704,0.13674155437820418,0.028340365028422902,0.021495991456446487,0.007561946084215351,0.15362564570580708,0.014237480097405995,0.012241667510788874,0.01128077503953735,0.0,0.5113155357508368,0.026139019957449577,0.04521040754143754
79,Coleoptera_Group_165,Agonoleptus conjunctus,native,100.0,1.0,native,0.3707378869991813,0.6292621130008192,0.13812709177912505,0.028340365028422902,0.02513791444921853,0.007561946084215351,0.12535920287124452,0.014237480097405995,0.024539618959269142,0.01128077503953735,0.0,0.5113155357508368,0.036194768254643205,0.04521040754143754
80,Coleoptera_Group_166,Gastrellarius honestus,native,100.0,4.0,native,0.4871114605893709,0.5128885394106293,0.13536611732723527,0.0053709501585600386,0.042375981280300005,0.0,0.1402983561298981,0.002490870596893119,0.020792491551043325,0.0,0.0,0.6588547768659089,0.05560494282809297,0.0
81,Coleoptera_Group_167,,,,1.0,native,0.3373184121130548,0.6626815878869452,0.12746046086619445,0.028340365028422902,0.007153261404533058,0.007561946084215351,0.1445923375209192,0.014237480097405995,0.0,0.01128077503953735,0.0,0.5113155357508368,0.009153098187673205,0.04521040754143754
82,Coleoptera_Group_168,Pterostichus coracinus,native,100.0,60.0,native,0.35061594320072614,0.6493840567992739,0.1046025248218837,0.005338171514638537,0.03655171624522733,0.008597034058702345,0.10925157218894205,0.0012447588758135626,0.025795435630851647,0.015198369669113898,0.0,0.8079481026060018,0.058796919563450935,0.49109806567713493
83,,Pterostichus rostratus,native,100.0,,native,0.4891410051817906,0.5108589948182096,0.14710288175567554,0.028340365028422902,0.06336393360810602,0.007561946084215351,0.15949206202356273,0.014237480097405995,0.05725670609072938,0.01128077503953735,0.0011215892932626135,0.5113155357508368,0.06900183799759897,0.04521040754143754
84,Coleoptera_Group_169,Pterostichus adoxus,native,100.0,26.0,native,0.2486263084256445,0.7513736915743554,0.015177286089680782,0.002206431638699691,0.006026682635072879,0.0,0.018947869177231874,0.0010373944561133915,0.00032850314196683966,0.0,3.2366927442859336e-06,0.8562670444662811,0.028267522760125372,0.0
85,,Pterostichus coracinus,native,100.0,,native,0.4891410051817906,0.5108589948182096,0.14710288175567554,0.028340365028422902,0.06336393360810602,0.007561946084215351,0.15949206202356273,0.014237480097405995,0.05725670609072938,0.01128077503953735,0.0011215892932626135,0.5113155357508368,0.06900183799759897,0.04521040754143754
86,Coleoptera_Group_17,Podabrus flavicollis,native,66.0,2.0,native,0.45078856922269506,0.5492114307773047,0.16856175991085426,0.0,0.021388042657693687,0.0,0.21606838208655624,0.0,0.0,0.0,0.0,0.9999999999999999,0.01935901155769433,0.04521040754143754
87,Coleoptera_Group_170,Pterostichus luctuosus,native,100.0,1.0,native,0.32008246497266424,0.6799175350273363,0.09198441713030714,0.028340365028422902,0.03580290432344417,0.007561946084215351,0.0924356756849076,0.014237480097405995,0.024539618959269142,0.01128077503953735,0.0,0.5113155357508368,0.06562124494993116,0.04521040754143754
88,Coleoptera_Group_171,Pterostichus lachrymosus,native,100.0,15.0,native,0.29866200646180396,0.7013379935381966,0.06413540551542249,0.0,0.0072837701567205395,0.0,0.07359211947362723,0.0,0.0,0.0,4.233778186838472e-10,0.9999999999999999,0.015821669261266966,0.04521040754143754
89,Coleoptera_Group_172,Poecilus lucublandus,native,100.0,8.0,native,0.2326453099944086,0.7673546900055915,0.1133419102235671,0.0427628821870244,0.04095836854021719,0.008071046681650604,0.11492656690393341,0.019178239252574815,0.025431859464311982,0.01425475125260044,0.0,0.16947717802487133,0.06327284384343794,0.029924433325941097
90,Coleoptera_Group_173,Pterostichus mutus,native,100.0,16.0,native,0.3406606829394443,0.6593393170605559,0.10491032383494825,0.009114201215980855,0.03335668574086036,0.0,0.1047431373492583,0.0035875226489433414,0.025527222862197774,0.0,0.0,0.6570839367977315,0.0554772351949328,0.0
91,Coleoptera_Group_174,Pterostichus adstrictus,native,66.0,8.0,native,0.2402860788207145,0.7597139211792854,0.02353304653077779,0.004905364926965239,0.007774479453271664,0.0,0.027018809348147155,0.0022878694748365656,0.01318587175079041,0.0,1.7180549163982205e-06,0.6832304078043706,0.03113429933608029,0.0
92,Coleoptera_Group_175,,,,1.0,native,0.3840998253095932,0.6159001746904074,0.1280936585839435,0.028340365028422902,0.03230943546285579,0.007561946084215351,0.12648904647928785,0.014237480097405995,0.0370647922347997,0.01128077503953735,0.0,0.5113155357508368,0.04618085367380418,0.04521040754143754
93,Coleoptera_Group_176,Notiobia terminata,native,66.0,1.0,native,0.28057446254185836,0.7194255374581422,0.11538549991226116,0.028340365028422902,0.021488761010421045,0.007561946084215351,0.12665067375889458,0.014237480097405995,0.012241667510788874,0.01128077503953735,0.0,0.5113155357508368,0.030682475040179836,0.04521040754143754
94,Coleoptera_Group_177,Harpalus pensylvanicus,native,100.0,2.0,native,0.4238889427879304,0.5761110572120698,0.07810931793336395,0.0,0.04665407676314185,0.0,0.07169363430811604,0.0,0.06177641097890796,0.0,3.4821291609142503e-09,0.9999999999999999,0.10326734615616824,0.04521040754143754
95,Coleoptera_Group_178,Harpalus faunus,native,100.0,1.0,native,0.3112864084034682,0.6887135915965321,0.07810931793336395,0.028340365028422902,0.024208874893708106,0.007561946084215351,0.07169363430811604,0.014237480097405995,0.02772064129820655,0.01128077503953735,3.650866697346219e-10,0.5113155357508368,0.053585590731438294,0.04521040754143754
96,Coleoptera_Group_179,Anisodactylus discoideus,native,100.0,1.0,native,0.288916141551773,0.7110838584482276,0.07882426994009917,0.028340365028422902,0.021488761010421045,0.007561946084215351,0.08160915199486027,0.014237480097405995,0.012241667510788874,0.01128077503953735,3.819604233778187e-10,0.5113155357508368,0.0432692337750217,0.04521040754143754
97,Coleoptera_Group_18,Podabrus rugosulus,native,66.0,2.0,native,0.31874714626980766,0.6812528537301927,0.16856175991085426,0.010106499183312285,0.021388042657693687,0.0,0.21606838208655624,0.004704593744651175,0.0,0.0,0.0,0.3177992037352693,0.01935901155769433,0.0
98,Coleoptera_Group_180,Trichotichnus autumnalis,native,100.0,10.0,native,0.28032695446020633,0.7196730455397945,0.07882426994009917,0.017409414309897554,0.024208874893708106,0.018825232401368946,0.08160915199486027,0.005282793864764359,0.015106020500681314,0.0227291393671259,0.0,0.4630769893284641,0.04874638731532491,0.2533853429152244
99,Coleoptera_Group_181,Agonum ferreum,native,100.0,2.0,native,0.2602636126549046,0.7397363873450957,0.1252443080150558,0.010106499183312285,0.014292146033238876,0.0,0.14235947102436583,0.004694692701275878,0.0,0.0,0.0,0.31780240373539254,0.01852723104146918,0.0
100,Coleoptera_Group_182,Platynus cincticollis,native,100.0,1.0,native,0.3387734649369671,0.6612265350630334,0.11648405638244341,0.028340365028422902,0.02502817720468121,0.007561946084215351,0.11850308988789865,0.014237480097405995,0.012270202977442586,0.01128077503953735,0.0,0.5113155357508368,0.03772106996569174,0.04521040754143754
101,Coleoptera_Group_183,Agonum mutatum,native,100.0,2.0,native,0.19199350032712714,0.8080064996728734,0.0972049258202983,0.020235314617197207,0.007153261404533058,0.0,0.11311314434922481,0.00929173524728054,0.0,0.0,0.0,0.1573128375565442,0.011192239061678957,0.0
102,Coleoptera_Group_184,Agonum moerens,native,100.0,22.0,native,0.175462642753492,0.8245373572465081,0.0972049258202983,0.09002949458257622,0.008466987392836089,0.010117613784903005,0.11311314434922481,0.04239313834918719,0.0022257577291613915,0.0177604200418562,0.0,0.11155011579467945,0.013247739967510634,0.016970214694400416
103,,Agonum mutatum,native,100.0,,native,0.4891410051817906,0.5108589948182096,0.14710288175567554,0.028340365028422902,0.06336393360810602,0.007561946084215351,0.15949206202356273,0.014237480097405995,0.05725670609072938,0.01128077503953735,0.0011215892932626135,0.5113155357508368,0.06900183799759897,0.04521040754143754
104,Coleoptera_Group_185,Sphaeroderus stenostomus,native,100.0,64.0,native,0.19638024272999977,0.8036197572700005,0.04008290971237274,0.012732812233753698,0.00022474736402958054,0.0020359557916192236,0.047325629644571925,0.005501828433187664,0.0003825521098458923,0.003553727465700436,7.715907347752723e-10,0.43585824828054254,0.0006580044993291171,0.02631274204089549
105,Coleoptera_Group_186,Cymindis cribricollis,native,100.0,23.0,native,0.19907757759295144,0.8009224224070488,0.060813464763995566,0.025304191715383933,0.00043829971376757517,0.0,0.0708426629581975,0.011852165877136136,0.0,0.0,6.427366160454057e-10,0.31278885354237085,0.0009784994182767425,0.0
106,,Synuchus impunctatus,native,100.0,,native,0.4891410051817906,0.5108589948182096,0.14710288175567554,0.028340365028422902,0.06336393360810602,0.007561946084215351,0.15949206202356273,0.014237480097405995,0.05725670609072938,0.01128077503953735,0.0011215892932626135,0.5113155357508368,0.06900183799759897,0.04521040754143754
107,Coleoptera_Group_187,Pterostichus adoxus,native,100.0,112.0,native,0.21297413715459215,0.7870258628454079,0.015177286089680782,0.017402055102931316,0.006026682635072879,0.009305055992694515,0.018947869177231874,0.006755982893705712,0.00032850314196683966,0.0030455007370808382,3.4821291609142504e-07,0.6231771354923196,0.028267522760125372,0.0979343978579801
108,,Pterostichus tristis,native,100.0,,native,0.4891410051817906,0.5108589948182096,0.14710288175567554,0.028340365028422902,0.06336393360810602,0.007561946084215351,0.15949206202356273,0.014237480097405995,0.05725670609072938,0.01128077503953735,0.0011215892932626135,0.5113155357508368,0.06900183799759897,0.04521040754143754
109,Coleoptera_Group_188,Pterostichus coracinus,native,100.0,34.0,native,0.25604736237468817,0.7439526376253122,0.06413540551542249,0.009139214075428288,0.0072837701567205395,0.0,0.07359211947362723,0.004266665838903762,0.0,0.0,0.0,0.5953871944224068,0.015821669261266966,0.0
110,Coleoptera_Group_189,Poecilus lucublandus,native,100.0,48.0,native,0.24186875851322817,0.7581312414867717,0.02353304653077779,0.003645418047497941,0.007774479453271664,0.0027241142472213395,0.027018809348147155,0.0012844671143352072,0.01282205204106342,0.004775613089089151,2.745819911029299e-07,0.7744386113158864,0.03113429933608029,0.15080201191272383
111,,Pterostichus pensylvanicus,native,100.0,,native,0.4891410051817906,0.5108589948182096,0.14710288175567554,0.028340365028422902,0.06336393360810602,0.007561946084215351,0.15949206202356273,0.014237480097405995,0.05725670609072938,0.01128077503953735,0.0011215892932626135,0.5113155357508368,0.06900183799759897,0.04521040754143754
112,,Synuchus impunctatus,native,100.0,,native,0.4891410051817906,0.5108589948182096,0.14710288175567554,0.028340365028422902,0.06336393360810602,0.007561946084215351,0.15949206202356273,0.014237480097405995,0.05725670609072938,0.01128077503953735,0.0011215892932626135,0.5113155357508368,0.06900183799759897,0.04521040754143754
113,Coleoptera_Group_19,Dichelonyx albicollis,native,100.0,1.0,introduced,0.6807812935199876,0.319218706480013,0.33245348557878684,0.028340365028422902,0.11853225800123149,0.007561946084215351,0.3676970821349055,0.014237480097405995,0.06177641097890796,0.01128077503953735,0.0,0.5113155357508368,0.0661950041032456,0.04521040754143754
114,Coleoptera_Group_2,Dryophthorus americanus,,100.0,2.0,introduced,0.5522088050678151,0.4477911949321849,0.4618954969269404,0.03041393154580378,0.29779321672895154,0.0,0.42851703603812485,0.013967109020829394,0.3104698087734875,0.0,0.0,0.08296103469399983,0.1441573320693515,0.0
115,Coleoptera_Group_20,Myosides seriehispidus,introduced,33.0,1.0,introduced,0.7110264130784475,0.2889735869215529,0.31240853030842775,0.028340365028422902,0.13569124145624287,0.007561946084215351,0.329225035233287,0.014237480097405995,0.11224582709179971,0.01128077503953735,0.0,0.5113155357508368,0.08393426017445581,0.04521040754143754
116,Coleoptera_Group_21,Tetartopeus furvulus,native,66.0,1.0,introduced,0.7029193321631253,0.2970806678368751,0.33848473323518674,0.028340365028422902,0.14438664179071914,0.007561946084215351,0.29928973052743074,0.014237480097405995,0.10094781794788993,0.01128077503953735,0.0,0.5113155357508368,0.0974772178438192,0.04521040754143754
117,Coleoptera_Group_22,,,,1.0,introduced,0.693299827314037,0.3067001726859634,0.3463930527503897,0.028340365028422902,0.1283978871431403,0.007561946084215351,0.3689639493383063,0.014237480097405995,0.12501339178590948,0.01128077503953735,0.0,0.5113155357508368,0.07147579094572075,0.04521040754143754
118,Coleoptera_Group_23,,,,2.0,introduced,0.5659817095004509,0.43401829049954915,0.34827463523185315,0.020227147076512783,0.15000620925022598,0.0,0.3588165081312431,0.009409358453264535,0.1635758327246604,0.0,0.0,0.15728039755529527,0.08569411829143181,0.0
119,Coleoptera_Group_24,,,,2.0,native,0.33233090865282167,0.6676690913471786,0.3209228160901685,0.06095046047173071,0.04910704976490945,0.0,0.465291711575323,0.027764636657601736,0.01839064323502901,0.0,0.0,0.013941142036733967,0.02200048472157566,0.0
120,Coleoptera_Group_25,Ellychnia sp. KSH1376,,,2.0,introduced,0.5111124057245743,0.48888759427542583,0.36446791527870537,0.25329448492936457,0.23857638480428073,0.06621100871904931,0.29212129009873833,0.11530205800225811,0.249303618974569,0.11636001602000867,0.0,3.2115001236427542e-06,0.16467050283103318,0.040831746196305016
121,Coleoptera_Group_26,Philonthus flavibasis,native,66.0,1.0,native,0.45529139617520287,0.5447086038247975,0.1332789576063534,0.028340365028422902,0.042872030693534416,0.007561946084215351,0.1303001134943205,0.014237480097405995,0.06604779273255318,0.01128077503953735,0.0,0.5113155357508368,0.059804765310569837,0.04521040754143754
122,Coleoptera_Group_27,Philonthus flavibasis,native,66.0,1.0,native,0.2754432854627589,0.7245567145372417,0.11427330504620789,0.028340365028422902,0.014555912150570584,0.007561946084215351,0.12343538610183172,0.014237480097405995,0.024539618959269142,0.01128077503953735,0.0,0.5113155357508368,0.0212242188044853,0.04521040754143754
123,Coleoptera_Group_28,Philonthus flavibasis,native,66.0,2.0,native,0.2122118602827085,0.7877881397172916,0.11427330504620789,0.010110575322919436,0.014555912150570584,0.0,0.12343538610183172,0.004407064417937236,0.024539618959269142,0.0,0.0,0.317895453738975,0.0212242188044853,0.0
124,Coleoptera_Group_29,Phyllophaga anxia,native,100.0,1.0,native,0.4118886045873499,0.5881113954126502,0.18519556426165287,0.028340365028422902,0.021880072199190755,0.007561946084215351,0.22576549060126994,0.014237480097405995,0.0,0.01128077503953735,0.0,0.5113155357508368,0.019048140903871708,0.04521040754143754
125,Coleoptera_Group_3,,,,1.0,introduced,0.695682488086778,0.3043175119132223,0.42492108216811303,0.028340365028422902,0.2538576787106979,0.007561946084215351,0.41826892146337197,0.014237480097405995,0.2831756974011941,0.01128077503953735,0.0,0.5113155357508368,0.12570961275777395,0.04521040754143754
126,Coleoptera_Group_30,Phyllophaga hirticula,native,100.0,1.0,native,0.43478470959277893,0.565215290407221,0.1721358956402996,0.028340365028422902,0.021663646092708513,0.007561946084215351,0.2103478611967368,0.014237480097405995,0.024539618959269142,0.01128077503953735,0.0,0.5113155357508368,0.020078716443793932,0.04521040754143754
127,Coleoptera_Group_31,Phyllophaga hirticula,native,100.0,11.0,native,0.32421180330360133,0.6757881966963988,0.0696121713909264,0.0,0.0,0.0,0.08035590312826962,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.04521040754143754
128,Coleoptera_Group_32,Phyllophaga hirticula,native,100.0,1.0,native,0.28239768847339897,0.7176023115266017,0.0696121713909264,0.028340365028422902,0.0,0.007561946084215351,0.08035590312826962,0.014237480097405995,0.0,0.01128077503953735,0.0,0.5113155357508368,0.0,0.04521040754143754
129,Coleoptera_Group_33,Phyllophaga fraterna,native,100.0,9.0,native,0.20476855158497154,0.7952314484150288,0.07389815976647285,0.02591160067474277,0.0008053573555402484,0.007314183140556155,0.086170924627127,0.010677383294366892,0.0013664390201705843,0.012720733241007576,0.0,0.3136143835741538,0.0015569598352388146,0.04870861772493995
130,,Phyllophaga hirticula,native,100.0,,native,0.4891410051817906,0.5108589948182096,0.14710288175567554,0.028340365028422902,0.06336393360810602,0.007561946084215351,0.15949206202356273,0.014237480097405995,0.05725670609072938,0.01128077503953735,0.0011215892932626135,0.5113155357508368,0.06900183799759897,0.04521040754143754
131,Coleoptera_Group_34,Bisnius blandus,native,33.0,1.0,introduced,0.635157557507784,0.3648424424922164,0.30916316636875163,0.028340365028422902,0.08673260660477146,0.007561946084215351,0.3530708261786977,0.014237480097405995,0.06177641097890796,0.01128077503953735,0.0,0.5113155357508368,0.050294477541354805,0.04521040754143754
132,Coleoptera_Group_35,Omonadus floralis,introduced,33.0,1.0,introduced,0.7103673167807633,0.28963268321923696,0.3096394354658568,0.028340365028422902,0.1783939948157326,0.007561946084215351,0.27067428557566603,0.014237480097405995,0.16368586809968885,0.01128077503953735,0.0,0.5113155357508368,0.13196751792832562,0.04521040754143754
133,Coleoptera_Group_36,,,,1.0,native,0.4803515402288501,0.51964845977115,0.3209161554141754,0.028340365028422902,0.06311362423571117,0.007561946084215351,0.42055314581105385,0.014237480097405995,0.020459236271931587,0.01128077503953735,0.0,0.5113155357508368,0.03109459966068735,0.04521040754143754
134,Coleoptera_Group_37,,,,1.0,introduced,0.5791699572204165,0.4208300427795836,0.28774627943385184,0.028340365028422902,0.08113102830473838,0.007561946084215351,0.329225035233287,0.014237480097405995,0.022764390241827845,0.01128077503953735,1.6873753643196808e-08,0.5113155357508368,0.050185058111711554,0.04521040754143754
135,Coleoptera_Group_38,Contacyphon obscurus,native,100.0,2.0,native,0.32200092281036397,0.6779990771896363,0.30498049167772323,0.2599035110140039,0.04910704976490945,0.03275767175183256,0.3475401300960464,0.12060090761303648,0.01839064323502901,0.056981529203122355,0.0,7.45500028701751e-07,0.02889534923826462,0.01931377902973628
136,,Contacyphon variabilis,,33.0,,native,0.4891410051817906,0.5108589948182096,0.14710288175567554,0.028340365028422902,0.06336393360810602,0.007561946084215351,0.15949206202356273,0.014237480097405995,0.05725670609072938,0.01128077503953735,0.0011215892932626135,0.5113155357508368,0.06900183799759897,0.04521040754143754
137,Coleoptera_Group_39,Bruchidius villosus,introduced,100.0,1.0,introduced,0.7135945596301486,0.28640544036985177,0.32830794379870404,0.028340365028422902,0.18590993875755074,0.007561946084215351,0.30188405280655267,0.014237480097405995,0.13958643691456826,0.01128077503953735,0.0,0.5113155357508368,0.12452361820866126,0.04521040754143754
138,Coleoptera_Group_4,Harmonia axyridis,introduced,100.0,5.0,introduced,0.7303871396709464,0.2696128603290535,0.39514391308025304,0.0,0.3577707169878263,0.0,0.23064602132906903,0.0,0.3515462666657073,0.0,0.0,0.9999999999999999,0.30559162646433163,0.04521040754143754
139,Coleoptera_Group_40,,,,1.0,native,0.4926726087719922,0.5073273912280077,0.31465762327871205,0.028340365028422902,0.06572940880230745,0.007561946084215351,0.3992969352681726,0.014237480097405995,0.04421257200259873,0.01128077503953735,0.0,0.5113155357508368,0.03399356185626506,0.04521040754143754
140,Coleoptera_Group_41,,,,1.0,introduced,0.7005919141941838,0.2994080858058167,0.30968962823823276,0.028340365028422902,0.11783526351879968,0.007561946084215351,0.2797751114279646,0.014237480097405995,0.08689208550040033,0.01128077503953735,0.0,0.5113155357508368,0.08459301284600085,0.04521040754143754
141,Coleoptera_Group_42,Crepidodera nana,native,100.0,1.0,introduced,0.7059753885773363,0.2940246114226638,0.30338216356463205,0.028340365028422902,0.19820988431323627,0.007561946084215351,0.27541044695893035,0.014237480097405995,0.17670195084108678,0.01128077503953735,0.0,0.5113155357508368,0.144338997519395,0.04521040754143754
142,Coleoptera_Group_43,,,,1.0,introduced,0.6969874630912715,0.30301253690872876,0.3043545956097739,0.028340365028422902,0.2136131854302985,0.007561946084215351,0.2368722883147154,0.014237480097405995,0.17754001426791657,0.01128077503953735,0.0,0.5113155357508368,0.17817279523094798,0.04521040754143754
143,Coleoptera_Group_44,,,,3.0,introduced,0.5224255179730489,0.47757448202695096,0.3059539464335344,0.054207338929117235,0.18554982123270555,0.0,0.24202878794111166,0.025935277662916634,0.17670195084108678,0.0,0.0,0.1099932157347388,0.15181203572711063,0.0
