Number,Order_Group,Species_Name,Final_Status,Status_Confidence,Database_Confidence,Group_Count,Species_Count,Sequence_Count,predict,predict prob,1,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance,dN/dS_Similarity
96,Coleoptera_Group_179,Anisodactylus discoideus,native,100.0,100.0,1,1.0,1,native,0.14965020415465108,0.8503497958453494,0.07882426994009917,0.05037945131056341,0.021488761010421045,0.041723175312406005,0.08160915199486027,0.06532519391654028,0.012241667510788874,0.03820208068461324,3.819604233778186e-10,0.5321156457992706,0.04326923377502169,0.04745380300671628
97,Coleoptera_Group_18,Podabrus rugosulus,native,66.0,50.0,1,1.0,2,native,0.21972403608853874,0.7802759639114601,0.16856175991085423,0.02185009795948464,0.021388042657693687,0.0,0.21606838208655624,0.02827157435390777,0.0,0.0,3.589507593189139e-13,0.3177992037352694,0.019359011557694327,0.0
98,Coleoptera_Group_180,Trichotichnus autumnalis,native,100.0,100.0,1,1.0,10,native,0.14502890326161924,0.8549710967383809,0.07882426994009917,0.03763888970738971,0.024208874893708106,0.13777802930432304,0.08160915199486027,0.031746184187286766,0.015106020500681314,0.09310109355803896,6.13591041570793e-11,0.4630769893284642,0.0487463873153249,0.25338534291522447
99,Coleoptera_Group_181,Agonum ferreum,native,100.0,100.0,1,1.0,2,native,0.15685775502946725,0.8431422449705321,0.1252443080150558,0.02185009795948464,0.014292146033238876,0.0,0.14235947102436583,0.02821207546852915,0.0,0.0,2.6691210308329498e-14,0.3178024037353926,0.018527231041469177,0.0
100,Coleoptera_Group_182,Platynus cincticollis,native,100.0,100.0,1,1.0,1,native,0.19555470875862332,0.8044452912413773,0.11648405638244343,0.05037945131056341,0.025028177204681208,0.041723175312406005,0.11850308988789865,0.06532519391654028,0.012270202977442586,0.03820208068461324,1.4235312164442397e-12,0.5321156457992706,0.037721069965691724,0.04745380300671628
101,Coleoptera_Group_183,Agonum mutatum,native,100.0,100.0,1,2.0,2,native,0.038502583049514656,0.9614974169504856,0.09720492582029831,0.0437484433142598,0.007153261404533058,0.0,0.11311314434922481,0.0558373364796868,0.0,0.0,0.0,0.15731283755654424,0.011192239061678955,0.0
104,Coleoptera_Group_185,Sphaeroderus stenostomus,native,100.0,100.0,1,2.0,64,native,0.032813536068344466,0.967186463931656,0.04008290971237274,0.027528146943961038,0.0002246648504861898,0.01490074442319348,0.0475160326279211,0.033062440685373555,0.00038255210984589234,0.014556464629825783,7.715907347752723e-10,0.43585824828054265,0.0006583681581305027,0.02631274204089549
109,Coleoptera_Group_188,Pterostichus coracinus,native,100.0,100.0,1,3.0,34,native,0.045999128016902674,0.9540008719830978,0.06413540551542248,0.019758842226053796,0.0072837701567205395,0.0,0.07359211947362723,0.025639910065558654,0.0,0.0,4.1110599785243135e-11,0.595387194422407,0.015821669261266966,0.0
113,Coleoptera_Group_19,Dichelonyx albicollis,native,100.0,100.0,1,1.0,1,introduced,0.6320752644486479,0.3679247355513522,0.3324534855787869,0.05037945131056341,0.11853225800123149,0.041723175312406005,0.3676970821349055,0.06532519391654028,0.06177641097890796,0.03820208068461324,0.0,0.5321156457992706,0.06619500410324557,0.04745380300671628
114,Coleoptera_Group_2,Dryophthorus americanus,,100.0,,1,1.0,2,introduced,0.6489750866293016,0.35102491337069913,0.4618954969269405,0.06575445874533532,0.29779321672895154,0.0,0.42851703603812485,0.08393331765159506,0.3104698087734875,0.0,0.0,0.08296103469399985,0.14415733206935147,0.0
115,Coleoptera_Group_20,Myosides seriehispidus,introduced,33.0,50.0,1,1.0,1,introduced,0.6376849171382484,0.3623150828617519,0.3124085303084278,0.05037945131056341,0.13569124145624287,0.041723175312406005,0.329225035233287,0.06532519391654028,0.11224582709179971,0.03820208068461324,0.0,0.5321156457992706,0.08393426017445578,0.04745380300671628
116,Coleoptera_Group_21,Tetartopeus furvulus,native,66.0,50.0,1,1.0,1,introduced,0.6415472292882879,0.3584527707117125,0.3384847332351868,0.05037945131056341,0.14438664179071914,0.041723175312406005,0.29928973052743074,0.06532519391654028,0.10094781794788993,0.03820208068461324,0.0,0.5321156457992706,0.09747721784381917,0.04745380300671628
117,Coleoptera_Group_22,,,,,0,,1,introduced,0.6358965461332422,0.36410345386675813,0.3463930527503897,0.05037945131056341,0.1283978871431403,0.041723175312406005,0.3689639493383063,0.06532519391654028,0.12501339178590948,0.03820208068461324,0.0,0.5321156457992706,0.07147579094572074,0.04745380300671628
118,Coleoptera_Group_23,,,,,0,,2,introduced,0.6459802410632796,0.3540197589367213,0.3482746352318532,0.043730785215168724,0.15000620925022598,0.0,0.3588165081312431,0.05654417609097147,0.1635758327246604,0.0,0.0,0.1572803975552953,0.08569411829143178,0.0
119,Coleoptera_Group_24,,,,,0,,2,native,0.38689770045698024,0.6131022995430194,0.32092281609016854,0.13177397116718903,0.04910704976490945,0.0,0.465291711575323,0.16684756055016636,0.01839064323502901,0.0,0.0,0.01394114203673397,0.022000484721575658,0.0
120,Coleoptera_Group_25,Ellychnia sp. KSH1376,,,,1,1.0,2,introduced,0.627102423749115,0.3728975762508849,0.3644679152787054,0.5476188349614008,0.2385763848042807,0.4845848436324532,0.29212129009873833,0.6928910088518438,0.249303618974569,0.47662362234279365,0.0,3.211500123642755e-06,0.16467050283103313,0.040831746196305016
121,Coleoptera_Group_26,Philonthus flavibasis,native,66.0,50.0,1,3.0,1,introduced,0.5550733169825414,0.444926683017459,0.13327895760635342,0.05037945131056341,0.042872030693534416,0.041723175312406005,0.1303001134943205,0.06532519391654028,0.06604779273255316,0.03820208068461324,0.0,0.5321156457992706,0.05980476531056982,0.04745380300671628
122,Coleoptera_Group_27,Philonthus flavibasis,native,66.0,50.0,1,3.0,1,native,0.18109601174903464,0.8189039882509659,0.11427330504620793,0.05037945131056341,0.014555912150570581,0.041723175312406005,0.12343538610183172,0.06532519391654028,0.024539618959269142,0.03820208068461324,0.0,0.5321156457992706,0.021224218804485297,0.04745380300671628
123,Coleoptera_Group_28,Philonthus flavibasis,native,66.0,50.0,1,3.0,2,native,0.18794633970727262,0.8120536602927273,0.11427330504620793,0.021858910511496705,0.014555912150570581,0.0,0.12343538610183172,0.026483614980747285,0.024539618959269142,0.0,0.0,0.31789545373897504,0.021224218804485297,0.0
124,Coleoptera_Group_29,Phyllophaga anxia,native,100.0,100.0,1,1.0,1,native,0.2145644178890024,0.7854355821109973,0.18519556426165293,0.05037945131056341,0.021880072199190755,0.041723175312406005,0.22576549060126994,0.06532519391654028,0.0,0.03820208068461324,0.0,0.5321156457992706,0.019048140903871705,0.04745380300671628
125,Coleoptera_Group_3,,,,,0,,1,introduced,0.6413662610261133,0.35863373897388734,0.42492108216811314,0.05037945131056341,0.2538576787106979,0.041723175312406005,0.41826892146337197,0.06532519391654028,0.2831756974011941,0.03820208068461324,0.0,0.5321156457992706,0.12570961275777395,0.04745380300671628
126,Coleoptera_Group_30,Phyllophaga hirticula,native,100.0,100.0,1,4.0,1,native,0.3319700462602087,0.6680299537397913,0.1721358956402996,0.05037945131056341,0.021663646092708513,0.041723175312406005,0.2103478611967368,0.06532519391654028,0.024539618959269142,0.03820208068461324,0.0,0.5321156457992706,0.020078716443793932,0.04745380300671628
127,Coleoptera_Group_31,Phyllophaga hirticula,native,100.0,100.0,1,4.0,11,native,0.16282527486941267,0.837174725130588,0.0696121713909264,0.0,0.0,0.0,0.08035590312826962,0.0,0.0,0.0,2.5157232704402517e-12,1.0,0.0,0.04745380300671628
128,Coleoptera_Group_32,Phyllophaga hirticula,native,100.0,100.0,1,4.0,1,native,0.03252629427444755,0.9674737057255531,0.0696121713909264,0.05037945131056341,0.0,0.041723175312406005,0.08035590312826962,0.06532519391654028,0.0,0.03820208068461324,1.4066574628010429e-11,0.5321156457992706,0.0,0.04745380300671628
131,Coleoptera_Group_34,Bisnius blandus,native,33.0,50.0,1,1.0,1,introduced,0.5436500276174434,0.4563499723825569,0.30916316636875174,0.05037945131056341,0.08673260660477146,0.041723175312406005,0.3530708261786977,0.06532519391654028,0.06177641097890796,0.03820208068461324,0.0,0.5321156457992706,0.05029447754135479,0.04745380300671628
132,Coleoptera_Group_35,Omonadus floralis,introduced,33.0,50.0,1,1.0,1,introduced,0.641625231780507,0.3583747682194935,0.30963943546585687,0.05037945131056341,0.1783939948157326,0.041723175312406005,0.27067428557566603,0.06532519391654028,0.16368586809968882,0.03820208068461324,0.0,0.5321156457992706,0.13196751792832562,0.04745380300671628
133,Coleoptera_Group_36,,,,,0,,1,native,0.3971931739104389,0.602806826089561,0.32091615541417545,0.05037945131056341,0.06311362423571117,0.041723175312406005,0.42055314581105385,0.06532519391654028,0.02045923627193159,0.03820208068461324,0.0,0.5321156457992706,0.031094599660687342,0.04745380300671628
134,Coleoptera_Group_37,,,,,0,,1,native,0.48763934278501403,0.512360657214986,0.28774627943385184,0.05037945131056341,0.08113102830473838,0.041723175312406005,0.329225035233287,0.06532519391654028,0.022764390241827838,0.03820208068461324,1.687375364319681e-08,0.5321156457992706,0.05018505811171154,0.04745380300671628
137,Coleoptera_Group_39,Bruchidius villosus,introduced,100.0,100.0,1,1.0,1,introduced,0.6407837678582725,0.3592162321417278,0.32830794379870415,0.05037945131056341,0.18590993875755077,0.041723175312406005,0.30188405280655267,0.06532519391654028,0.1395864369145683,0.03820208068461324,0.0,0.5321156457992706,0.12452361820866123,0.04745380300671628
138,Coleoptera_Group_4,Harmonia axyridis,introduced,100.0,100.0,1,1.0,5,introduced,0.7009784034982002,0.29902159650179977,0.39514391308025315,0.0,0.3577707169878263,0.0,0.23064602132906903,0.0,0.3515462666657073,0.0,0.0,1.0,0.3055916264643315,0.04745380300671628
139,Coleoptera_Group_40,,,,,0,,1,introduced,0.5201728427588346,0.47982715724116565,0.3146576232787121,0.05037945131056341,0.06572940880230745,0.041723175312406005,0.3992969352681726,0.06532519391654028,0.04421257200259873,0.03820208068461324,0.0,0.5321156457992706,0.033993561856265044,0.04745380300671628
140,Coleoptera_Group_41,,,,,0,,1,introduced,0.6384483785682638,0.3615516214317366,0.3096896282382328,0.05037945131056341,0.11783526351879968,0.041723175312406005,0.2797751114279646,0.06532519391654028,0.08689208550040033,0.03820208068461324,0.0,0.5321156457992706,0.08459301284600082,0.04745380300671628
141,Coleoptera_Group_42,Crepidodera nana,native,100.0,100.0,1,1.0,1,introduced,0.6413662610261133,0.35863373897388734,0.3033821635646321,0.05037945131056341,0.19820988431323627,0.041723175312406005,0.27541044695893035,0.06532519391654028,0.17670195084108678,0.03820208068461324,2.6077619266758705e-14,0.5321156457992706,0.14433899751939497,0.04745380300671628
142,Coleoptera_Group_43,,,,,0,,1,introduced,0.6425184107932432,0.35748158920675716,0.3043545956097739,0.05037945131056341,0.2136131854302985,0.041723175312406005,0.2368722883147154,0.06532519391654028,0.17754001426791657,0.03820208068461324,0.0,0.5321156457992706,0.17817279523094792,0.04745380300671628
143,Coleoptera_Group_44,,,,,0,,3,introduced,0.658803100269589,0.34119689973041123,0.30595394643353446,0.11719544465801977,0.18554982123270558,0.0,0.24202878794111166,0.15585429276864304,0.17670195084108678,0.0,0.0,0.10999321573473883,0.15181203572711058,0.0
144,Coleoptera_Group_45,Popillia japonica,introduced,100.0,100.0,1,1.0,1,introduced,0.6309708213223015,0.36902917867769847,0.3174283838268557,0.05037945131056341,0.09222380646039537,0.041723175312406005,0.32157188350695,0.06532519391654028,0.06177641097890796,0.03820208068461324,0.0,0.5321156457992706,0.05829494495030027,0.04745380300671628
145,Coleoptera_Group_46,Stelidota octomaculata,native,100.0,100.0,1,1.0,6,introduced,0.6402458713304559,0.3597541286695446,0.3010462210313134,0.1560873499925905,0.13306103298034044,0.08322707745623571,0.31241655103108384,0.1976973305994816,0.13964673725124263,0.0820043583206645,0.0,0.10519864555014788,0.08636908245826863,0.0245785858527633
146,Coleoptera_Group_47,Melanotus hyslopi,,100.0,,1,1.0,1,native,0.3511171744353375,0.6488828255646625,0.21844832666702335,0.05037945131056341,0.0400842124781559,0.041723175312406005,0.26437961909994445,0.06532519391654028,0.012241667510788874,0.03820208068461324,0.0,0.5321156457992706,0.030290402295276336,0.04745380300671628
147,Coleoptera_Group_48,Melanotus communis,,100.0,,1,1.0,1,native,0.3876218776903161,0.6123781223096839,0.21844832666702335,0.05037945131056341,0.04357924050570824,0.041723175312406005,0.26437961909994445,0.06532519391654028,0.012241667510788874,0.03820208068461324,0.0,0.5321156457992706,0.03293148711626646,0.04745380300671628
148,Coleoptera_Group_49,Platydracus cinnamopterus,native,66.0,50.0,1,1.0,4,native,0.37439452640889054,0.6256054735911092,0.3114124728956186,0.33546175276394663,0.05110432685176601,0.0,0.30978013003881116,0.44439092125626267,0.0,0.0,0.0,0.19289885892660608,0.03343026266382994,0.0
149,Coleoptera_Group_5,Dictyoptera aurora,native,100.0,100.0,1,1.0,1,introduced,0.643524325560553,0.3564756744394477,0.3764224788442605,0.05037945131056341,0.3060643153107362,0.041723175312406005,0.29022555854928345,0.06532519391654028,0.33804530746916156,0.03820208068461324,0.0,0.5321156457992706,0.2125098384702986,0.04745380300671628
150,Coleoptera_Group_50,,,,,0,,1,introduced,0.6109137944880376,0.3890862055119626,0.3004765917571345,0.05037945131056341,0.0835693751988344,0.041723175312406005,0.32064380258837333,0.06532519391654028,0.04421257200259873,0.03820208068461324,0.0,0.5321156457992706,0.052964994701421936,0.04745380300671628
151,Coleoptera_Group_51,,,,,0,,2,introduced,0.6998175958032914,0.3001824041967086,0.3366224184224139,0.0,0.16480200667379186,0.0,0.29701082623252223,0.0,0.1395864369145683,0.0,0.0,1.0,0.1120395643405552,0.04745380300671628
152,Coleoptera_Group_52,Ataenius spretulus,native,100.0,100.0,1,1.0,1,introduced,0.6376849171382484,0.3623150828617519,0.3304477192291123,0.05037945131056341,0.14346004267045664,0.041723175312406005,0.346508867606635,0.06532519391654028,0.13784219173943213,0.03820208068461324,0.0,0.5321156457992706,0.08464644240261103,0.04745380300671628
153,Coleoptera_Group_53,,,,,0,,1,introduced,0.5236537113014851,0.4763462886985151,0.27986280366775745,0.05037945131056341,0.06986148714548206,0.041723175312406005,0.30392366703426055,0.06532519391654028,0.04930645974558857,0.03820208068461324,0.0,0.5321156457992706,0.04650627637673619,0.04745380300671628
154,Coleoptera_Group_54,Dermestes lardarius,introduced,66.0,50.0,1,1.0,1,introduced,0.6416229223927412,0.35837707760725923,0.2931432996327096,0.05037945131056341,0.1589117865691587,0.041723175312406005,0.2740560630156133,0.06532519391654028,0.12501339178590948,0.03820208068461324,0.0,0.5321156457992706,0.11624017529907522,0.04745380300671628
155,Coleoptera_Group_55,Telephanus velox,native,100.0,100.0,1,1.0,1,introduced,0.6406170076254316,0.35938299237456867,0.24195495258194294,0.05037945131056341,0.13522538770875533,0.041723175312406005,0.21588895613156445,0.06532519391654028,0.11581028309090331,0.03820208068461324,0.0,0.5321156457992706,0.12248686368719638,0.04745380300671628
156,Coleoptera_Group_56,Stilbus apicialis,native,33.0,,1,1.0,1,introduced,0.6154881003803157,0.3845118996196848,0.1539844301511775,0.05037945131056341,0.06462125102442781,0.041723175312406005,0.15892094505151255,0.06532519391654028,0.04930645974558857,0.03820208068461324,1.239453903973002e-12,0.5321156457992706,0.07635528100356631,0.04745380300671628
157,Coleoptera_Group_57,Acylomus ergoti,native,66.0,50.0,1,1.0,1,introduced,0.6154881003803157,0.3845118996196848,0.1539844301511775,0.05037945131056341,0.06462125102442781,0.041723175312406005,0.15892094505151255,0.06532519391654028,0.04930645974558857,0.03820208068461324,1.1366774045098941e-11,0.5321156457992706,0.07635528100356631,0.04745380300671628
158,Coleoptera_Group_58,Trox scaber,introduced,66.0,50.0,1,1.0,1,introduced,0.6406813609947154,0.35931863900528493,0.29663405350014505,0.05037945131056341,0.12228749729512661,0.041723175312406005,0.2684842457119158,0.06532519391654028,0.09953891615564842,0.03820208068461324,0.0,0.5321156457992706,0.09113035730674277,0.04745380300671628
159,Coleoptera_Group_59,Pedilus lugubris,,100.0,,1,1.0,1,introduced,0.6425184107932432,0.35748158920675716,0.3064534018016485,0.05037945131056341,0.23864665947262373,0.041723175312406005,0.2139218634989345,0.06532519391654028,0.24274974357363996,0.03820208068461324,0.0,0.5321156457992706,0.21792193184284236,0.04745380300671628
160,Coleoptera_Group_6,,,,,0,,1,native,0.4868001882505454,0.5131998117494546,0.37921185065183327,0.05037945131056341,0.08113102830473838,0.041723175312406005,0.4651747203287981,0.06532519391654028,0.022764390241827838,0.03820208068461324,0.0,0.5321156457992706,0.03635618952521436,0.04745380300671628
161,Coleoptera_Group_60,Labarrus cincticulus,,66.0,,1,1.0,1,native,0.41354836376230625,0.5864516362376937,0.3120388953429838,0.05037945131056341,0.08055900604110473,0.041723175312406005,0.3439941630993162,0.06532519391654028,0.012241667510788874,0.03820208068461324,0.0,0.5321156457992706,0.047853792630576916,0.04745380300671628
162,Coleoptera_Group_61,Ischnopterapion virens,,66.0,,1,1.0,2,introduced,0.701422521155541,0.29857747884445895,0.3037460668431031,0.0,0.15324552324806584,0.0,0.2678002632897861,0.0,0.08689208550040033,0.0,0.0,1.0,0.11446461251710265,0.04745380300671628
163,Coleoptera_Group_62,,,,,0,,1,introduced,0.6415472292882879,0.3584527707117125,0.3681906985519881,0.05037945131056341,0.15324552324806584,0.041723175312406005,0.33341351402966757,0.06532519391654028,0.08689208550040033,0.03820208068461324,0.0,0.5321156457992706,0.09369477857017809,0.04745380300671628
164,Coleoptera_Group_63,Strigota ambigua,native,100.0,100.0,1,1.0,1,introduced,0.5218227807127823,0.4781772192872179,0.2782904489715936,0.05037945131056341,0.06572940880230745,0.041723175312406005,0.27511490326099647,0.06532519391654028,0.045724185300814804,0.03820208068461324,0.0,0.5321156457992706,0.04791164491205638,0.04745380300671628
